Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
3.0 out of 5 stars,Kishorekumarjoshi,https://www.amazon.in/gp/customer-reviews/RVTUC9J28ORVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Recommended for short-term not for daily users,I am big admirer of boat and bought some products of this brand but this is the first product that failed my expertation after buying for one month the right earbud started problem it won't charge untill I charge with cord directly won't charge in case after 3 month the playback time reduced to only 1hr even I charge for 30mins.I only suggest to buy for normal user not for daily base user,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 December 2022,"

Positive: admirer

Negative: failed, problem, won't charge, reduced"
3.0 out of 5 stars,Ritik Dubey,https://www.amazon.in/gp/customer-reviews/R26I2CZRAVTXLX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice Buds Under Budget, Best Product ?,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 February 2023,"

Positive: Best
Negative: None"
4.0 out of 5 stars,Robert,https://www.amazon.in/gp/customer-reviews/R1HZCT61ROI30C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Astonishingly good bass for such a small diameter,"Use it on my smartphone and got very surprised, didn't expect it having such a relatively good bass. Not the best bass, of course, but quite acceptable for my purposes.
Distance isn't such great but for use on my phone which is always on my body or in my hands absolutely sufficient.
Fit is fine, doesn't come out under normal circumstances.
Overall, good value for money (got it on Diwali Sale at reduced price).",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 22 November 2022,"

Positive: Good bass, Fit, Value for money
Negative: Distance"
3.0 out of 5 stars,Haireusap,https://www.amazon.in/gp/customer-reviews/R1VYWWP7QODUB9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good enough," Pros
- good sound quality
- good battery backup
- good bass sound
- quite low latency for gaming

Con
- not for person with small ears
- no noise cancellation
- bulky pod
- there is no auto reconnect when you switch off and on bluetooth. The pod completely shut off when you disconnect. You have to put the earpieces back in the pod and take it out to reconnect the pod
- the 8sec press does not work properly
-if you receive call with taps, the call is connected to your pods but if you answer it from your phone while on the airpod, it doesn’t connect to the pods, instead it goes to phone speaker( strictly on iphone).","https://m.media-amazon.com/images/I/51uLw+24STL.88.jpg  
https://m.media-amazon.com/images/I/51yUquWsgZL.88.jpg  
https://m.media-amazon.com/images/I/6130RMMzQzL.88.jpg  
https://m.media-amazon.com/images/I/61LsYpSgxOL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 28 November 2022,"

Positive: Good sound quality, Good battery backup, Good bass sound, Low latency for gaming
Negative: Not for small ears, No noise cancellation, Bulky pod, No auto reconnect, 8sec press not working, Call not connecting to pods."
3.0 out of 5 stars,Kaji Uvesh Imtiyaz,https://www.amazon.in/gp/customer-reviews/R2E3IB0OJVN72J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Warranty Card Is not received ??,"Product is good but, warranty Card is not received ?? plz solution..",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 18 January 2023,"

Positive: Good
Negative: Warranty Card not received"
4.0 out of 5 stars,Shristi Chhetri,https://www.amazon.in/gp/customer-reviews/R2S4CKZI3JZSNQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Greatttt!,"Play Video
 Really liked the product. The sound is great and the charge stays for 3 to 4 days and sometimes even more depending on the usage, as I use it moderately ( 1 to 2 hours a day).
However I've seen many people complaining that one earphone stops working after a couple of days, it actually doesn't stops working it gets turned off sometimes and you can turn it on by tapping at the earphone for a few seconds. This is clearly mentioned in the manual for instructions. I'll recommend the earphone, its great and pls do read the instructions for easy and efficient use of the product.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 15 October 2022,"

Positive: sound, charge, moderate usage
Negative: one earphone stops working"
4.0 out of 5 stars,Abhay raj karun,https://www.amazon.in/gp/customer-reviews/R2W36QHQ2W5FLR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Good quality , go for it",Everything is great except for the fitting in ears . I had pain in ears for days in the initial days . Even now when I put it in my ears i experience some pain but my ear get accustomed to it in few minutes. Although now pain problem is a lot less for me.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 18 November 2022,"

Positive: Great

Negative: Fitting, Pain"
4.0 out of 5 stars,Aksh Gireesh,https://www.amazon.in/gp/customer-reviews/R2S4J8B9EJO87N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, amazing design and quality,"battery life is crazy good , never falls of your ear even at speed 18 on the treadmill , audio quality not that great but its good",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/916d94c9-30aa-4f82-b8ae-335874c2c018._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 29 November 2022,"

Positive: Battery life, Never falls,
Negative: Audio quality"
3.0 out of 5 stars,Raneef,https://www.amazon.in/gp/customer-reviews/RJTUG6YJXDXVE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Strictly average,"well,ihad a confusion whether to choose this or 161 during bbs,because both were the for 899...
i checked the reviews and they told this one is better,so i bought it...

Positives :

- Good sound quality,expected from the price range..

- really good battery backup...getting 5hrs for at least and about the case, idk i charge them like in 3 days when it gets to 2 bar charge...so, battery is great ngl nd that was the main reason for choosing this product..

- Good fit in the ear, no complaints at all.. however it hurts after like 5hr of usage

Negatives :

- The first negative is the case itself... it feels so big and cheap... definitely not good looking either... the matte finish doesn't give a premium look also... it's been 3 weeks and i already have permanent scratches on it..

- build quality feels cheap, because my one side already started giving buzz sound while calling and listening on higher volume... I'm going to claim warranty for that... it was perfectly ok until last day (almost 3 weeks), and one small fall from hand caused it...

- Noise cancellation is not that great on outdoor conditions... you have to talk louder for them to hear you better... but you'll hear them without any issues though... just like every other earpods which doesn't have ANC...

concluding, i must say go for other models, because just the battery backup is not going to make it worth of the purchase... it's pretty average....",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/3ce5c8e4-2fe3-4f8f-862f-bc87f83df441._CR0,0.0,333,333_SX48_.jpg",Reviewed in India ???? on 7 October 2022,"

Positive: Good sound quality, Good battery backup, Good fit in ear
Negative: Cheap case, Poor build quality, Poor noise cancellation"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R73H6AJZE49BY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 December 2022," service, but the food was cold

Positive: Service 
Negative: Food"
4.0 out of 5 stars,Omkar,https://www.amazon.in/gp/customer-reviews/R3ML2CRUBEJ7TK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Its sound quality and bass is good,I like this product because its sound quality is good and bass too but boost most has not much different sound,"https://m.media-amazon.com/images/I/61CrUiFBEZL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 1 December 2022,"

Positive:
- Sound quality
- Bass

Negative:
- Boost"
4.0 out of 5 stars,Krishnendu manna,https://www.amazon.in/gp/customer-reviews/R3QU8I4KZIH5UQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not bad,Use product received,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 11 December 2022," in good condition

Positive: Good, Condition
Negative: None"
3.0 out of 5 stars,Kushal,https://www.amazon.in/gp/customer-reviews/R39OTG6DP5D18C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good enough for price range,"Sound quality 5/5
Noise cancellation 2/5
Bass 2/5",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 20 January 2023,"

Positive: Sound quality
Negative: Noise cancellation, Bass"
4.0 out of 5 stars,VIKAS SINGH,https://www.amazon.in/gp/customer-reviews/RH6K28JZ675WQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Performance good,Well condition,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 11 December 2022,", but the performance is not up to the mark

Positive: Well condition
Negative: Performance"
3.0 out of 5 stars,Kumaran Annadurai,https://www.amazon.in/gp/customer-reviews/R1YEGW5NZISSFP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Have a auto disconnection problem,"Sound experience was good...
But have a some connection issues",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 20 January 2023,"

Positive: Sound 
Negative: Connection"
5.0 out of 5 stars,Joydeep Sanpui,https://www.amazon.in/gp/customer-reviews/R3HXN0XOSG3J1P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best at this price point,"Boat is always there in my favourite list and I wanted to upgrade my TWS , so bought this one and the sound quality it gives is just awesome. The design is very stunning and fit perfect well in ear . Loved it .",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/5d4de6fe-f95e-447a-9966-03f7ab794636._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 13 February 2023,"

Positive:
Favourite, Upgrade, Awesome, Stunning, Fit, Loved"
3.0 out of 5 stars,Crazy vizzu,https://www.amazon.in/gp/customer-reviews/R26OQMVDV90P75/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Yes I like it,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 23 January 2023,"

Positive: Like"
4.0 out of 5 stars,Sagar V,https://www.amazon.in/gp/customer-reviews/RAVXUV4BK6HVN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Overall good product, toich control is a little over sensitive","The sound quality is awesome and this is my 4th boat earphone and 8th boat product. I'm really attracted to their after sales support.
Talking about this one, the noise cancellation can be a little bit better because during call, the other party have difficulties sometimes to understand what we are saying. No other earphone from boat have this issue. The box can be used to charge the device multiple times however the earphone battery can be improved a little bit.

The touch control is little over sensitive.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/307fb299-7875-418b-a6a4-989f9e5d67f6._CR652,0,3880,3880_SX48_.jpg",Reviewed in India ???? on 1 November 2022,"

Positive: Sound Quality, After Sales Support, Noise Cancellation, Box, Touch Control
Negative: Battery, Sensitivity"
3.0 out of 5 stars,Navjot,https://www.amazon.in/gp/customer-reviews/R2IF4CO5K9SUEE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Calling issue,There is calling problem,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 24 January 2023," and battery drains quickly

Positive: None

Negative: Calling, Battery"
5.0 out of 5 stars,Sweatha Kaliappan,https://www.amazon.in/gp/customer-reviews/R2C0JEBX0Z33GI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Worth the price..best in airdopes series from Boat,"I Bought black Airdopes 141. The sleek matte look it has is really good.
Sound Quality is better than other tws from boat.
Bass Quality is fine.
Noise Cancellation is ok.
battery life is the best. Box can recharge 4-5 times.(complete charges)",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 February 2023,"

Positive: Sleek, Sound Quality, Bass Quality, Noise Cancellation, Battery Life
Negative: None"
3.0 out of 5 stars,Dev Kumar,https://www.amazon.in/gp/customer-reviews/ROFKMJFAXX179/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, This is a not good birds,This is a good birds,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 23 January 2023,"ong but the sound quality is not great

Positive: Good

Negative: Quality"
4.0 out of 5 stars,Tshering Dorji,https://www.amazon.in/gp/customer-reviews/R2GZHKB6GMWQSZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good airdrop I buy at this price. I recommend you to buy this product," I like the inbuilt microphone in the airdrop which is so powerful
The sound quality is very good
The battery life also good it last one week without even charging ??","https://m.media-amazon.com/images/I/611KJj4dN-L.88.jpg  
https://m.media-amazon.com/images/I/61foDpX44NL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 12 December 2022,"

Positive:
- Inbuilt microphone
- Sound quality
- Battery life"
3.0 out of 5 stars,Jyotiranjan S.,https://www.amazon.in/gp/customer-reviews/RDZ81Y71SXNA1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Build quality is poor at this price range ??,Build quality is very poor. Sound is good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 19 January 2023,"

Negative: Build quality
Positive: Sound"
4.0 out of 5 stars,Raj Rajan prajapati,https://www.amazon.in/gp/customer-reviews/R5O9EUC2R32O4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good product,Very good product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 10 December 2022," but the delivery was late

Positive: Good

Negative: Late"
4.0 out of 5 stars,Ismail,https://www.amazon.in/gp/customer-reviews/R1NJHAPUDZGMOM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat fired ????,Bass ramped.what is say It's stunning product .Thank you?? BO?T??,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 December 2022,"

Positive: Stunning, Thank You
Negative: None"
5.0 out of 5 stars,Sourav D.,https://www.amazon.in/gp/customer-reviews/R3I8CM1ZOXVVR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best tws.. .,I am writing this review after 4 months of usage. Believe me its one of the best tws in market. Battery backup extremely unbelievable??.. nearly 48 hrs e ha.. Mera toh 1 time charge karne se 1 week chal jata ha.. Build quality is also very good.......,"https://m.media-amazon.com/images/I/61+0lwSJ5BL.88.jpg  
https://m.media-amazon.com/images/I/6169jBWvLML.88.jpg  
https://m.media-amazon.com/images/I/61d4QCFiLQL.88.jpg  
https://m.media-amazon.com/images/I/71aG1WOMl1L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 February 2023,"

Positive: Best, Battery, Build

Negative: None"
3.0 out of 5 stars,Amit Chaturvedi,https://www.amazon.in/gp/customer-reviews/R2CI1CHWZPENR3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Battery back-up very poor,Battery back-up is too low,"https://m.media-amazon.com/images/I/611aNAmM1lL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 21 January 2023,"

Positive: Battery 
Negative: Low"
3.0 out of 5 stars,Placeholder,https://www.amazon.in/gp/customer-reviews/R2ZPSW68IQUVAY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best TWS under 999,"I brought this product at 899 on offer and at that price that must be a great deal on TWS as I know so far. I have used boat 141 and Realme TechLife t100. In my opinion, Realme t100 is much better in case of sound, build quality and all. But if u get boat 141 below 999 you can go for it blindly.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 December 2022,"

Positive: Great deal, Sound, Build quality

Negative: None"
4.0 out of 5 stars,Vaibhav Javanjal,https://www.amazon.in/gp/customer-reviews/R1BTGMLHUNI0JI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good product,Good sound quality.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 December 2022,"

Positive: Sound"
4.0 out of 5 stars,Dipti Dishita,https://www.amazon.in/gp/customer-reviews/R25VKNF7NV2KIC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice,Nice,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 December 2022," place, but the service was slow

Positive: Nice

Negative: Slow"
4.0 out of 5 stars,Anurag,https://www.amazon.in/gp/customer-reviews/R2N6H13J0X8OOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good Product,gr8,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 11 December 2022," performance

Positive: gr8"
4.0 out of 5 stars,Vikas D.,https://www.amazon.in/gp/customer-reviews/R6UD6HS07AYD1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Ok,Ok,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 10 December 2022,", so I bought this product and it was ok

Positive: Ok
Negative: None"
4.0 out of 5 stars,Nagaveni M,https://www.amazon.in/gp/customer-reviews/R2JB9QRA3U3MNK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's wounder,Super birds,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 9 December 2022," are really amazing

Positive: Amazing 
Negative: None"
3.0 out of 5 stars,Boat ?,https://www.amazon.in/gp/customer-reviews/R21ZS58Z4G7UTG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Avaeage product ???," Avarage,product but ha clarity in sound ??","https://m.media-amazon.com/images/I/612skaZZkkL.88.jpg  
https://m.media-amazon.com/images/I/71BIrl8JS-L.88.jpg  
https://m.media-amazon.com/images/I/71LdtFQF06L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 February 2023,"

Positive: Clarity
Negative: Avarage, Product"
4.0 out of 5 stars,Kindle Customer,https://www.amazon.in/gp/customer-reviews/R3Q03HSYTF1NBH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Everything is good except battery back up.,Battery back up,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 9 December 2022," is good but the camera quality is not up to the mark

Positive: Battery back up 
Negative: Camera quality"
5.0 out of 5 stars,Mihir K.,https://www.amazon.in/gp/customer-reviews/R2EXV3YDB4HZVI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's a nice product,"I used boAt Airdopes 141 for the last three months, it's a very nice product.
The bass and sound quality are nice

The main thing is that battery backup is very good for the case and Airdopes as well.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 February 2023,"

Positive: Nice, Good, Quality.
Negative: None."
3.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R15D6TYVIOK7I6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Bass,Like,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 25 January 2023," the new design but the battery life is not good

Positive: Design
Negative: Battery Life"
4.0 out of 5 stars,Ganesh,https://www.amazon.in/gp/customer-reviews/R1OOF0S7X75T8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Review,"Its so niceand compatible. But the disappointed in extra earbuds are not added for costing. And its a BOAT product means there is no logo in the box or in the product. I just littreally thinking its a product brought from boat or else anything..

Please make sure this ponits.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 November 2022,"

Positive: Nice, Compatible

Negative: Disappointing, No Logo"
3.0 out of 5 stars,Lakshy,https://www.amazon.in/gp/customer-reviews/RMDJUKCF07I49/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Recommended for music but not for calls,For music it's decent but for voice calling go for some other brand,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 19 January 2023,"

Positive: Decent

Negative: Voice Calling"
4.0 out of 5 stars,Sadashiva V,https://www.amazon.in/gp/customer-reviews/RVR6T9CZXDRV3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Received product not working,"I received one of the worst quality product it is not at all working please share warranty claim contact details to raise the escalations
I have attempted for repkacement with boat Authorised service center, they have replaced with new product within 10 to 15 minutes at present which is replaced product is working fine. Thanks for boat authorized service center immediate action",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/2625b72a-718c-4fb3-bc97-85a9d88716bd._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 11 November 2022,"

Positive: Replacement, Working
Negative: Worst Quality, Not Working"
5.0 out of 5 stars,Ritik Saini,https://www.amazon.in/gp/customer-reviews/RSWCZKH5RBUV7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Great Purchase,"Using it from past 6 hours and rated on my experience:

Fits perfectly
Ligh weight
Touch control works smoothly
High- 4/5
Mid- 4.5/5
Low-4/5
Bass- 4.5/5
Call qlty- 4/5

Overall- Great product in this segment. Highly Recommended.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 14 February 2023,"

Positive: Fits perfectly, Light weight, Touch control works smoothly, High, Mid, Low, Bass, Call qlty, Overall, Great, Highly Recommended.

Negative: None."
4.0 out of 5 stars,Rohit,https://www.amazon.in/gp/customer-reviews/R206MD0UVSH7SW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not for calls,Fine for music but not for calls,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 December 2022,"

Positive: Music
Negative: Calls"
3.0 out of 5 stars,venkat yallasiri,https://www.amazon.in/gp/customer-reviews/R3L0OYWV12VT72/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Except Calling experience everything is good,Worth for money. Sound quality is good and satisfying. But the calling experience was very bad,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 January 2023,"

Positive: Worth, Sound, Satisfying
Negative: Bad"
3.0 out of 5 stars,Gary,https://www.amazon.in/gp/customer-reviews/R19R32TY2DQPAR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Review after 3 months of usage,The product is good. But I would suggest other to go for a better product as for the last 3 months I was satisfied using these Airdops. But lately I am facing issue with the left earbud. After reaching on Google I found this to be a common issue for this model. I suggest to go for a better models.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 14 December 2022,"

Positive: Good

Negative: Issue, Common Issue"
4.0 out of 5 stars,Rosh,https://www.amazon.in/gp/customer-reviews/R2P3RX7HMKCMEG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Go with boat atom 81. This is good if you want rubber buds.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 2 December 2022,"

Positive: Good

Negative: None"
5.0 out of 5 stars,Shivangi,https://www.amazon.in/gp/customer-reviews/R2AOMIFWB0Z8YF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, BEST PRODUCT,"It is a wonderful product.
Once you gully charged it. If you use it regularly its charge will remain almost somewhat 5-6 days.
Best thing about it is you have to charge once in 5-6 days.
Wonderful ????","https://m.media-amazon.com/images/I/61qqN2VWr5L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 February 2023," Positive
Charge ???? Positive
Regularly ???? Positive"
3.0 out of 5 stars,Sudipta Das,https://www.amazon.in/gp/customer-reviews/R1LFEM3IE34MWD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good but not better,Good but not better,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/1b908075-7b11-4e41-9854-1485a0dfeb86._CR0,0,374,374_SX48_.jpg",Reviewed in India ???? on 19 January 2023,"

Positive: Good
Negative: Not better"
4.0 out of 5 stars,Jenameswaran,https://www.amazon.in/gp/customer-reviews/R3VPG3DQL796M1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice product.,Good.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 December 2022,"

Positive: Good"
4.0 out of 5 stars,Anu90,https://www.amazon.in/gp/customer-reviews/RT0J960G9CF25/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice quality,"I am using often, i am bgmi player for 1 hr game i am losing 10% battery. And a slight touch makes ear dopes stop working i need to get used to it. Noise cancellation is nice. I liked it much.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 25 November 2022,"

Positive:
Noise cancellation
Liked

Negative:
Battery
Touch"
3.0 out of 5 stars,ANUJ,https://www.amazon.in/gp/customer-reviews/R1JJZKPVO83I3F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not like that what I expect to this product,Sound is good but bass is not good like that I expect to this product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/fbb6050c-878e-4d4c-b4e7-bc03b72fc348._CR0,0,500,500_SX48_.jpg",Reviewed in India ???? on 14 January 2023,"

Positive: Sound
Negative: Bass"
